序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,yf_code
472,000695,滨海能源,13.57,3.75,0.49,451918.0,602990619.79,8.41,13.9,12.8,13.08,13.08,1.9,20.37,-45.73,27.85,3014542104.0,3009980209.0,-0.15,-0.15,21.81,31.11,000695.SZ
473,002023,海特高新,13.61,3.73,0.49,440803.0,594493353.81,4.57,13.64,13.04,13.12,13.12,1.55,5.95,63.55,2.31,10083107798.0,10083107798.0,0.0,0.07,10.38,34.09,002023.SZ
474,000678,襄阳轴承,14.78,3.72,0.53,489090.0,716478861.01,4.28,14.87,14.26,14.26,14.25,1.12,10.64,-189.7,8.52,6793062360.0,6793062360.0,0.0,0.2,6.41,127.04,000678.SZ
476,002301,齐心集团,7.8,3.72,0.28,426488.0,331516293.3,4.65,7.88,7.53,7.53,7.52,1.31,5.94,30.05,1.79,5626201877.0,5600323739.0,-0.13,0.13,20.93,11.91,002301.SZ
484,600100,同方股份,8.7,3.69,0.31,834912.0,721651639.0,6.2,8.87,8.35,8.39,8.39,1.95,2.49,66.36,1.8,29147590103.0,29147590103.0,-0.11,0.0,6.88,22.36,600100.SS
486,603687,大胜达,9.86,3.68,0.35,219015.0,212757335.0,5.26,9.96,9.46,9.58,9.51,1.68,3.98,44.73,1.66,5423314179.0,5423314179.0,-0.1,0.1,2.39,36.38,603687.SS
487,000970,中科三环,13.53,3.68,0.48,428043.0,573484092.43,5.36,13.64,12.94,13.05,13.05,3.07,3.52,136.57,2.53,16448769709.0,16448769709.0,0.07,0.07,-0.88,30.72,000970.SZ
496,002471,中超控股,5.69,3.64,0.2,4463066.0,2546849137.6,3.46,5.8,5.61,5.65,5.49,1.46,33.42,-233.81,4.46,7788244400.0,7598822951.0,0.18,0.0,15.42,108.42,002471.SZ
501,688119,中钢洛耐,5.47,3.6,0.19,455281.0,247451531.0,6.25,5.56,5.23,5.23,5.28,0.83,4.05,203.5,2.06,6153750000.0,6153750000.0,0.18,0.0,26.04,40.26,688119.SS
507,002968,新大正,12.18,3.57,0.42,48185.0,58035581.53,4.42,12.3,11.78,11.85,11.76,0.95,2.26,19.9,2.18,2756063397.0,2596242004.0,-0.33,-0.08,-5.8,38.72,002968.SZ
509,002302,西部建设,6.38,3.57,0.22,261990.0,165519648.74,3.57,6.42,6.2,6.32,6.16,4.1,2.08,-30.53,0.95,8053820460.0,8053820460.0,0.0,0.0,-3.19,-1.24,002302.SZ
519,600218,全柴动力,11.16,3.53,0.38,277919.0,308366082.0,5.1,11.28,10.73,10.77,10.78,1.19,6.38,52.54,1.49,4861295096.0,4861295096.0,0.0,0.18,12.27,42.35,600218.SS
524,002204,大连重工,7.69,3.5,0.26,1195599.0,915984240.19,4.98,7.77,7.4,7.43,7.43,1.21,6.19,22.74,1.92,14852235546.0,14852235546.0,0.0,0.0,27.11,55.98,002204.SZ
531,002209,达 意 隆,16.64,3.48,0.56,145265.0,243535257.06,5.97,17.07,16.11,16.19,16.08,2.95,9.29,24.06,4.03,3311843392.0,2601047039.0,0.12,-0.06,9.26,80.28,002209.SZ
534,002706,良信股份,10.44,3.47,0.35,443083.0,458308349.02,4.06,10.5,10.09,10.15,10.09,2.25,4.84,28.91,2.88,11725425209.0,9552491320.0,0.1,0.1,-13.0,39.76,002706.SZ
535,600151,航天机电,16.45,3.46,0.55,2708186.0,4408481900.0,7.55,16.88,15.68,15.86,15.9,1.03,18.88,-71.71,5.08,23593450121.0,23593450121.0,0.0,0.0,103.09,106.14,600151.SS
536,000617,中油资本,9.58,3.46,0.32,2309852.0,2212178174.5,4.64,9.76,9.33,9.37,9.26,2.96,1.83,22.73,1.15,121111117577.0,121111117577.0,0.0,0.0,-8.06,41.51,000617.SZ
539,600719,大连热电,6.01,3.44,0.2,141246.0,84150524.0,4.65,6.07,5.8,5.81,5.81,2.52,3.49,-16.2,8.25,2431643596.0,2431643596.0,0.0,0.0,-4.15,-15.71,600719.SS
540,605208,永茂泰,13.26,3.43,0.44,57169.0,74732242.0,4.6,13.34,12.75,12.82,12.82,1.4,1.73,65.4,2.01,4375004400.0,4375004400.0,0.0,0.08,-11.48,72.88,605208.SS
542,688277,天智航-U,15.09,3.43,0.5,51400.0,76614860.0,4.52,15.16,14.5,14.63,14.59,1.44,1.13,-45.25,5.38,6880919793.0,6880919793.0,0.0,0.13,-13.13,51.05,688277.SS
543,603331,百达精工,13.0,3.42,0.43,110970.0,143883544.0,6.21,13.46,12.68,12.77,12.57,1.6,5.49,32.99,1.98,2628283268.0,2628283268.0,0.0,0.0,21.38,45.58,603331.SS
545,000922,佳电股份,13.64,3.41,0.45,244505.0,331722927.06,4.25,13.74,13.18,13.28,13.19,1.85,4.16,36.29,2.08,9479597501.0,8010649281.0,0.0,0.0,15.4,22.0,000922.SZ
551,002708,光洋股份,13.12,3.39,0.43,275179.0,361751214.68,4.1,13.33,12.81,12.89,12.69,2.78,5.35,86.98,4.36,7374725327.0,6743616001.0,0.0,-0.15,-14.42,17.77,002708.SZ
557,688620,安凯微,12.0,3.36,0.39,70932.0,83317616.0,4.22,12.0,11.51,11.61,11.61,1.46,3.05,-42.9,3.49,4704000000.0,2787822240.0,0.25,0.42,-14.59,19.4,688620.SS
562,605077,华康股份,15.46,3.34,0.5,49429.0,75881061.0,4.28,15.58,14.94,15.03,14.96,2.17,1.65,20.87,1.56,4685150078.0,4629177148.0,0.06,0.06,-15.24,10.27,605077.SS
563,603668,天马科技,16.4,3.34,0.53,177885.0,290919114.0,4.6,16.57,15.84,15.88,15.87,1.15,3.52,87.87,3.56,8292614916.0,8292614916.0,0.0,0.06,4.99,28.73,603668.SS
565,002892,科力尔,13.05,3.33,0.42,167681.0,217420308.69,4.35,13.15,12.6,12.64,12.63,2.72,3.47,160.73,7.46,9712969623.0,6305355620.0,0.08,0.08,-16.61,2.03,002892.SZ
568,002337,赛象科技,6.58,3.3,0.21,339611.0,220512616.0,4.55,6.61,6.32,6.36,6.37,2.38,5.78,58.47,2.94,3873091635.0,3869017181.0,-0.15,0.0,10.4,32.93,002337.SZ
569,002012,凯恩股份,6.6,3.29,0.21,228541.0,150548445.4,4.85,6.7,6.39,6.4,6.39,1.45,4.9,132.86,2.0,3086328102.0,3080823062.0,0.15,0.0,18.28,27.91,002012.SZ
577,002117,东港股份,13.61,3.26,0.43,211428.0,286262480.33,6.07,13.92,13.12,13.22,13.18,1.74,4.04,43.42,5.05,7127842198.0,7125579195.0,-0.07,-0.07,14.08,18.66,002117.SZ
579,002383,合众思壮,11.74,3.25,0.37,1776964.0,2110306050.58,7.92,12.45,11.55,11.9,11.37,2.94,24.0,831.59,5.13,8691829981.0,8691829981.0,0.09,0.17,31.47,48.98,002383.SZ
581,600356,恒丰纸业,9.23,3.24,0.29,172385.0,157779046.0,5.59,9.39,8.89,8.96,8.94,3.04,5.77,13.95,1.03,2757290619.0,2757290619.0,0.0,0.0,-2.02,22.9,600356.SS
584,002512,达华智能,6.11,3.21,0.19,1559395.0,947530539.24,6.08,6.19,5.83,5.88,5.92,1.28,14.25,-49.72,17.5,6797354422.0,6687100388.0,0.0,0.0,60.37,28.9,002512.SZ
588,002963,豪尔赛,15.18,3.2,0.47,34291.0,51070543.0,4.83,15.2,14.49,14.95,14.71,0.96,3.0,-65.06,1.77,2282463737.0,1733737431.0,0.0,0.07,18.22,32.46,002963.SZ
589,000798,中水渔业,11.65,3.19,0.36,589165.0,679223084.92,7.97,12.02,11.12,11.29,11.29,2.26,16.1,59.85,10.41,4262253995.0,4261991870.0,0.09,0.26,48.98,57.22,000798.SZ
602,920580,科创新材,15.75,3.14,0.48,62769.0,100624460.48,8.19,16.55,15.3,15.3,15.27,1.55,13.33,89.43,4.04,1354500000.0,741888362.0,-0.57,-0.19,-9.43,66.49,920580.SZ
606,603712,七一二,19.77,3.13,0.6,196082.0,385638566.0,5.11,20.09,19.11,19.13,19.17,1.07,2.54,-55.55,3.66,15262440000.0,15262440000.0,0.0,0.0,-8.0,1.54,603712.SS
607,601233,桐昆股份,16.86,3.12,0.51,330702.0,555287877.0,4.4,17.07,16.35,16.44,16.35,1.18,1.38,19.64,1.07,40544586973.0,40394841848.0,0.0,-0.06,19.49,44.1,601233.SS
609,688223,晶科能源,5.62,3.12,0.17,942652.0,525670867.0,6.06,5.74,5.41,5.44,5.45,2.21,0.94,-10.76,2.06,56229239050.0,56229239050.0,-0.18,0.0,5.64,-20.96,688223.SS
615,600848,上海临港,11.96,3.1,0.36,263275.0,315289593.0,5.43,12.24,11.61,11.65,11.6,1.94,1.1,20.52,1.54,30168944568.0,28631190785.0,0.0,0.17,12.2,20.81,600848.SS
624,001313,粤海饲料,7.73,3.07,0.23,161654.0,123528678.0,6.4,7.88,7.4,7.48,7.5,0.88,2.31,154.91,2.12,5411000000.0,5404242828.0,0.13,0.26,5.31,-10.43,001313.SZ
625,603819,神力股份,11.76,3.07,0.35,41264.0,47753138.0,3.68,11.78,11.36,11.41,11.41,1.32,1.9,112.05,3.19,2560506999.0,2560506999.0,0.0,0.09,0.6,-4.39,603819.SS
627,000821,京山轻机,13.1,3.07,0.39,340878.0,443358332.6,6.29,13.34,12.54,12.66,12.71,1.86,5.64,21.49,1.9,8159659592.0,7920925008.0,0.0,0.08,2.02,5.82,000821.SZ
633,000561,烽火电子,11.85,3.04,0.35,413198.0,486056890.83,3.83,11.86,11.42,11.45,11.5,1.63,6.87,-87.56,3.25,10238616120.0,7130555223.0,0.08,0.08,4.59,34.05,000561.SZ
634,002599,盛通股份,8.15,3.03,0.24,239803.0,194662067.52,3.16,8.22,7.97,8.08,7.91,3.37,6.03,375.37,3.51,4341340264.0,3243754898.0,-0.12,-0.12,-7.18,9.99,002599.SZ
638,002795,永和智控,6.84,3.01,0.2,279921.0,191254690.04,5.72,6.93,6.55,6.63,6.64,0.9,6.44,-37.82,6.65,3048957894.0,2974870221.0,0.0,0.0,39.31,67.65,002795.SZ
646,603679,华体科技,15.87,2.99,0.46,254507.0,397323902.0,5.52,16.05,15.2,15.41,15.41,0.8,15.44,-34.58,3.33,2615252389.0,2615252389.0,0.06,0.19,0.44,20.5,603679.SS
650,600463,空港股份,11.77,2.97,0.34,55864.0,65390643.0,3.59,11.89,11.48,11.49,11.43,1.36,1.86,-41.6,3.84,3531000000.0,3531000000.0,0.09,-0.08,3.88,18.53,600463.SS
651,000592,平潭发展,13.89,2.97,0.4,4148395.0,5687394318.58,4.52,13.98,13.37,13.65,13.49,0.85,21.66,644.38,13.99,26832436590.0,26600634117.0,0.0,0.29,308.53,383.97,000592.SZ
652,600468,百利电气,7.28,2.97,0.21,896496.0,646025846.0,6.22,7.39,6.95,7.02,7.07,1.0,8.24,71.76,3.94,7918713137.0,7918713137.0,0.0,0.0,12.52,54.89,600468.SS
656,000633,合金投资,7.64,2.96,0.22,240559.0,182556066.69,5.53,7.76,7.35,7.4,7.42,1.49,6.25,304.03,14.97,2942212690.0,2942190916.0,0.13,0.0,20.31,72.46,000633.SZ
659,600235,民丰特纸,6.99,2.95,0.2,177168.0,122757176.0,5.74,7.11,6.72,6.76,6.79,2.86,5.04,98.8,1.62,2455587000.0,2455587000.0,0.0,0.14,3.86,23.72,600235.SS
661,600226,亨通股份,5.24,2.95,0.15,1107710.0,572593163.0,5.7,5.28,4.99,5.1,5.09,0.81,3.72,61.96,4.31,15585757614.0,15585757614.0,-0.19,0.19,21.86,105.49,600226.SS
666,002478,常宝股份,8.82,2.92,0.25,575054.0,506206740.26,7.58,9.1,8.45,8.53,8.57,1.24,7.96,15.18,1.35,7945093291.0,6374425133.0,0.11,0.11,58.63,73.96,002478.SZ
668,000686,东北证券,9.51,2.92,0.27,960345.0,916720236.93,6.06,9.78,9.22,9.23,9.24,2.23,4.1,15.65,1.12,22257707222.0,22257707222.0,0.0,-0.11,15.41,23.19,000686.SZ
669,605366,宏柏新材,6.37,2.91,0.18,167405.0,105696046.0,4.68,6.44,6.15,6.22,6.19,1.61,2.57,-42.86,2.05,4141416611.0,4141416611.0,0.16,0.16,5.64,17.53,605366.SS
675,000837,秦川机床,12.48,2.89,0.35,208244.0,257698043.38,3.05,12.48,12.11,12.13,12.13,2.01,2.07,201.34,2.63,12768860046.0,12572393646.0,0.0,0.08,-12.67,39.6,000837.SZ
676,603985,恒润股份,15.32,2.89,0.43,120859.0,183745776.0,5.04,15.53,14.78,14.94,14.89,1.75,2.74,78.77,2.1,6753944606.0,6753944606.0,-0.13,-0.13,-14.46,31.16,603985.SS
677,002811,郑中设计,14.66,2.88,0.41,81507.0,118705389.0,3.72,14.8,14.27,14.35,14.25,0.92,2.88,24.99,3.22,4514840273.0,4150433282.0,0.14,0.27,24.66,80.32,002811.SZ
681,002029,七 匹 狼,11.46,2.87,0.32,481490.0,542198732.11,6.46,11.59,10.87,11.16,11.14,1.04,7.24,15.04,1.18,8079569734.0,7625552290.0,-0.09,-0.17,34.82,77.95,002029.SZ
684,002370,亚太药业,7.54,2.86,0.21,465015.0,348351698.02,3.82,7.65,7.37,7.39,7.33,1.86,6.24,43.38,5.01,5622333176.0,5622333176.0,0.0,-0.13,30.68,147.21,002370.SZ
687,600372,中航机载,13.34,2.85,0.37,1104460.0,1466285814.0,4.16,13.44,12.9,12.91,12.97,1.46,2.28,48.92,1.68,64550881044.0,64550881044.0,0.0,0.0,10.52,8.99,600372.SS
688,600523,贵航股份,15.54,2.85,0.43,126779.0,196848017.0,3.71,15.65,15.09,15.13,15.11,1.91,3.14,39.9,2.01,6282997913.0,6278853395.0,0.0,0.0,6.73,31.81,600523.SS
693,002493,荣盛石化,10.86,2.84,0.3,410294.0,441245646.05,3.88,10.92,10.51,10.58,10.56,1.02,0.44,91.58,2.48,108485342878.0,101673475753.0,0.09,0.0,17.03,21.21,002493.SZ
700,000803,山高环能,7.25,2.84,0.2,147716.0,106204090.96,3.83,7.3,7.03,7.06,7.05,1.09,3.21,48.19,2.3,3380647109.0,3333461405.0,0.14,0.14,5.22,41.33,000803.SZ
704,688398,赛特新材,17.83,2.83,0.49,22149.0,38759575.0,4.21,17.86,17.13,17.25,17.34,2.04,1.32,88.18,2.91,2992125421.0,2992125421.0,0.0,0.11,-9.95,33.26,688398.SS
709,603856,东宏股份,12.81,2.81,0.35,35643.0,45557514.0,4.09,13.0,12.49,12.58,12.46,1.78,1.26,15.57,1.34,3613138129.0,3613138129.0,-0.16,-0.08,10.34,18.28,603856.SS
710,000812,陕西金叶,5.13,2.81,0.14,579627.0,294448578.62,5.41,5.19,4.92,4.98,4.99,1.57,7.55,250.54,2.19,3943393110.0,3940665776.0,0.0,0.39,9.38,12.25,000812.SZ
711,601177,杭齿前进,16.88,2.8,0.46,86177.0,144588337.0,3.11,16.89,16.38,16.48,16.42,2.37,2.15,24.91,2.47,6886618000.0,6753012800.0,0.06,0.06,-10.78,105.35,601177.SS
716,002540,亚太科技,7.01,2.79,0.19,352789.0,243879337.9,5.28,7.09,6.73,6.85,6.82,1.64,4.05,22.33,1.62,8767262678.0,6106169765.0,0.14,0.0,10.05,19.62,002540.SZ
720,600643,爱建集团,5.54,2.78,0.15,225207.0,123789234.0,4.08,5.59,5.37,5.39,5.39,1.99,1.42,35.26,0.74,8826166110.0,8810548507.0,0.0,-0.18,-1.6,7.16,600643.SS
721,002921,联诚精密,15.58,2.77,0.42,42976.0,66246638.5,3.5,15.63,15.1,15.13,15.16,1.22,3.34,-151.57,1.75,2320954579.0,2002055395.0,0.06,0.13,0.19,42.41,002921.SZ
731,603166,福达股份,16.06,2.75,0.43,210720.0,335144316.0,4.35,16.2,15.52,15.7,15.63,1.62,3.29,35.12,4.05,10369149455.0,10289893355.0,-0.06,0.0,-22.34,123.99,603166.SS
733,002187,广百股份,8.26,2.74,0.22,998027.0,830459432.0,9.95,8.81,8.01,8.15,8.04,0.95,14.24,-140.08,1.44,5789389669.0,5789389669.0,0.0,0.24,27.86,17.33,002187.SZ
737,600152,维科技术,7.17,2.72,0.19,266745.0,187829195.0,4.58,7.18,6.86,6.92,6.98,1.26,5.04,-47.93,2.23,3793499119.0,3793499119.0,0.14,0.14,5.91,19.3,600152.SS
739,002078,太阳纸业,15.94,2.71,0.42,771820.0,1210223417.13,6.64,16.13,15.1,15.55,15.52,3.82,2.78,13.37,1.48,44544889797.0,44271679297.0,-0.13,0.13,11.39,10.16,002078.SZ
740,605189,富春染织,15.54,2.71,0.41,40739.0,62911884.0,4.1,15.67,15.05,15.08,15.13,1.85,2.1,96.88,1.71,3015955601.0,3015955601.0,-0.06,0.0,3.19,68.18,605189.SS
741,603637,镇海股份,11.04,2.7,0.29,52375.0,57437460.0,3.44,11.08,10.71,10.81,10.75,1.79,2.19,38.24,2.56,2635092082.0,2635092082.0,-0.09,-0.18,-11.96,35.79,603637.SS
744,603680,今创集团,14.81,2.7,0.39,139844.0,206440819.0,9.5,15.5,14.13,14.43,14.42,1.13,1.78,17.67,2.07,11606874939.0,11606874939.0,0.14,0.07,19.82,85.13,603680.SS
747,601608,中信重工,6.48,2.69,0.17,446249.0,286371922.0,3.65,6.52,6.29,6.3,6.31,1.17,0.98,78.11,3.21,29675506272.0,29487680186.0,-0.15,0.15,21.12,55.4,601608.SS
750,688530,欧莱新材,16.87,2.68,0.44,21863.0,36465891.0,4.56,17.05,16.3,16.55,16.43,1.78,3.23,-99.3,3.27,2699956181.0,1143418301.0,0.0,-0.06,-12.14,-8.61,688530.SS
752,002799,环球印务,8.88,2.66,0.23,106456.0,93639973.2,4.28,8.98,8.61,8.64,8.65,1.34,3.33,-106.24,2.24,2841955200.0,2841917904.0,0.0,0.11,11.7,17.15,002799.SZ
756,603088,宁波精达,10.85,2.65,0.28,194205.0,210080576.0,4.64,10.99,10.5,10.5,10.57,1.19,4.44,53.88,4.98,5450909431.0,4750909464.0,-0.18,-0.09,-11.07,23.86,603088.SS
757,688038,中科通达,16.66,2.65,0.43,21307.0,35051003.0,3.45,16.68,16.12,16.19,16.23,1.29,1.83,-211.53,3.28,1938780844.0,1938780844.0,-0.06,-0.06,-2.17,37.12,688038.SS
759,002418,康盛股份,5.04,2.65,0.13,1455820.0,731159913.8,7.94,5.23,4.84,4.91,4.91,1.48,12.81,310.54,3.98,5727456000.0,5727442584.0,-0.2,-0.2,0.2,106.56,002418.SZ
761,605050,福然德,13.22,2.64,0.34,59527.0,78467370.0,3.26,13.32,12.9,12.9,12.88,1.85,1.21,20.08,1.5,6515201773.0,6515201773.0,0.0,-0.15,-31.71,41.39,605050.SS
762,920089,禾昌聚合,19.8,2.64,0.51,36359.0,71559299.04,2.23,19.85,19.42,19.42,19.29,1.02,3.89,17.32,2.42,2983226400.0,1851316216.0,-0.1,-0.2,10.18,77.26,920089.SZ
763,002824,和胜股份,19.13,2.63,0.49,84268.0,159725110.84,6.92,19.63,18.34,18.55,18.64,2.55,4.45,44.52,2.63,5952851171.0,3618553955.0,0.0,-0.05,1.0,23.18,002824.SZ
764,600996,贵广网络,10.94,2.63,0.28,291006.0,320860057.0,6.0,11.26,10.62,10.66,10.66,1.39,2.33,-12.55,5.83,13639990403.0,13639990403.0,0.0,-0.27,11.75,27.95,600996.SS
768,603815,交建股份,7.85,2.61,0.2,312697.0,240278023.0,5.23,7.87,7.47,7.7,7.65,0.94,5.05,26.59,2.01,4858555245.0,4858555245.0,0.13,0.13,-37.7,40.93,603815.SS
769,605069,正和生态,12.17,2.61,0.31,337711.0,417562065.0,10.37,12.98,11.75,12.3,11.86,3.2,40.13,-91.05,3.03,2576361958.0,1024242753.0,0.0,-0.57,18.73,59.5,605069.SS
771,603505,金石资源,19.23,2.61,0.49,182637.0,352016755.0,4.86,19.57,18.66,18.67,18.74,1.54,2.17,51.52,8.98,16185291274.0,16185291274.0,-0.16,0.0,13.25,14.12,603505.SS
775,002066,瑞泰科技,19.34,2.6,0.49,43429.0,83359828.37,3.55,19.45,18.78,18.91,18.85,0.55,1.88,1625.05,6.43,4543101380.0,4467540000.0,-0.05,-0.1,26.9,72.99,002066.SZ
776,600588,用友网络,13.04,2.6,0.33,610315.0,786884007.0,4.41,13.21,12.65,12.68,12.71,2.41,1.79,-23.9,6.01,44557646213.0,44557646213.0,-0.08,-0.08,-12.07,21.53,600588.SS
780,002648,卫星化学,17.43,2.59,0.44,640312.0,1109079473.23,3.83,17.59,16.94,16.99,16.99,1.88,1.9,11.73,1.83,58715494377.0,58677789714.0,0.06,0.0,-6.79,-4.7,002648.SZ
784,002085,万丰奥威,15.82,2.59,0.4,488840.0,770266166.76,4.54,16.09,15.39,15.41,15.42,1.93,2.3,34.55,4.42,33590566766.0,33590566766.0,0.0,0.13,-17.95,-15.63,002085.SZ
786,688590,新致软件,18.19,2.59,0.46,42895.0,77281451.0,3.21,18.26,17.69,17.85,17.73,1.25,1.63,115.61,3.34,4782104761.0,4782104761.0,-0.11,-0.05,-19.94,13.69,688590.SS
790,003042,中农联合,16.32,2.58,0.41,54390.0,88951970.3,5.53,16.8,15.92,15.95,15.91,2.22,4.27,-38.93,1.77,2325273600.0,2078608958.0,-0.24,-0.31,2.06,14.53,003042.SZ
791,600538,国发股份,6.35,2.58,0.16,92039.0,57824100.0,4.52,6.38,6.1,6.21,6.19,0.97,1.76,-648.21,4.31,3328659510.0,3328659510.0,0.0,-0.16,14.83,23.06,600538.SS
792,002448,中原内配,13.14,2.58,0.33,256682.0,333803166.05,3.9,13.2,12.7,12.75,12.81,0.93,5.63,17.79,2.07,7731702748.0,5985761554.0,0.0,0.08,19.24,114.36,002448.SZ
797,002098,浔兴股份,10.77,2.57,0.27,381476.0,411085886.98,5.05,11.1,10.57,10.58,10.5,1.83,10.66,17.33,2.65,3855660000.0,3855538838.0,0.09,0.19,21.15,36.5,002098.SZ
800,688512,慧智微-U,11.21,2.56,0.28,76675.0,85293453.0,3.2,11.29,10.94,11.0,10.93,1.31,2.36,-32.07,3.02,5233316173.0,3638433018.0,0.09,0.0,-13.1,13.12,688512.SS
803,600730,中国高科,12.08,2.55,0.3,760690.0,904120852.0,6.88,12.22,11.41,11.5,11.78,1.42,12.97,-386.28,3.96,7086804504.0,7086804504.0,0.0,0.92,21.04,100.0,600730.SS
804,603178,圣龙股份,18.93,2.55,0.47,65906.0,124359816.0,1.79,19.01,18.68,18.73,18.46,2.45,2.79,-46.01,3.68,4475276907.0,4475276907.0,0.0,0.11,-11.91,-2.27,603178.SS
808,600706,曲江文旅,10.9,2.54,0.27,345749.0,374291333.0,5.36,11.08,10.51,10.6,10.63,0.71,13.61,-83.94,4.38,2780151657.0,2768929017.0,-0.46,-0.46,-4.22,13.54,600706.SS
817,000565,渝三峡Ａ,7.8,2.5,0.19,151167.0,117528378.0,2.5,7.85,7.66,7.67,7.61,1.54,3.49,153.81,2.71,3382019316.0,3382019316.0,0.0,0.0,-4.88,44.44,000565.SZ
826,688079,美迪凯,11.59,2.48,0.28,66233.0,76136230.0,4.77,11.72,11.18,11.31,11.31,2.27,1.65,-43.44,3.63,4735571985.0,4652518972.0,-0.26,-0.17,-15.34,33.83,688079.SS
828,603158,腾龙股份,10.77,2.47,0.26,261377.0,280610109.0,3.81,10.85,10.45,10.49,10.51,1.22,5.33,27.76,2.28,5285594494.0,5285594494.0,0.0,0.0,-3.84,35.98,603158.SS
830,605155,西大门,16.66,2.46,0.4,29824.0,49045728.0,3.08,16.7,16.2,16.34,16.26,1.48,1.57,27.18,2.41,3187026346.0,3164308770.0,0.0,0.0,7.0,69.83,605155.SS
831,603165,荣晟环保,12.93,2.46,0.31,43754.0,56453503.0,4.12,13.09,12.57,12.66,12.62,2.12,1.66,14.97,1.68,3412589880.0,3412589880.0,-0.31,-0.15,-1.45,15.55,603165.SS
832,600676,交运股份,5.83,2.46,0.14,79905.0,46318764.0,3.69,5.88,5.67,5.73,5.69,0.74,0.78,-156.25,1.17,5996113864.0,5996113864.0,-0.17,0.0,0.52,29.27,600676.SS
833,000600,建投能源,8.78,2.45,0.21,363577.0,319490586.41,3.5,8.89,8.59,8.59,8.57,1.58,3.34,7.5,1.34,15832397821.0,9570646691.0,0.0,-0.23,23.14,58.77,000600.SZ
835,600080,金花股份,7.96,2.45,0.19,87527.0,69147571.0,4.76,8.1,7.73,7.78,7.77,1.22,2.34,64.63,1.88,2971231469.0,2971231469.0,0.0,0.0,13.71,2.31,600080.SS
836,600198,大唐电信,9.23,2.44,0.22,381794.0,349155457.0,3.55,9.27,8.95,8.98,9.01,0.68,2.93,-182.01,43.88,12032260683.0,12016996691.0,0.0,0.0,10.01,6.95,600198.SS
837,002268,电科网安,18.48,2.44,0.44,200940.0,369935259.64,2.88,18.56,18.04,18.06,18.04,1.31,2.38,-54.95,2.9,15627354814.0,15621105340.0,0.0,-0.05,6.08,14.14,002268.SZ
843,002702,海欣食品,9.3,2.42,0.22,1585845.0,1484743407.52,9.8,9.7,8.81,8.81,9.08,1.16,34.57,-137.53,4.94,5168568000.0,4266316875.0,0.11,0.43,114.29,115.78,002702.SZ
845,002698,博实股份,16.94,2.42,0.4,121338.0,204379378.94,2.3,16.98,16.6,16.61,16.54,1.34,1.44,30.52,4.36,17322187931.0,14253967326.0,0.0,-0.06,-6.82,1.13,002698.SZ
847,002276,万马股份,16.54,2.41,0.39,486249.0,798977412.47,3.22,16.57,16.05,16.13,16.15,1.84,4.83,30.46,2.74,16723187877.0,16660007971.0,0.0,0.12,-11.41,96.67,002276.SZ
848,688219,会通股份,12.31,2.41,0.29,89704.0,109817984.0,2.83,12.34,12.0,12.03,12.02,1.73,1.63,30.54,2.28,6765576000.0,6765576000.0,0.0,0.08,-10.08,21.76,688219.SS
850,688310,迈得医疗,15.72,2.41,0.37,34190.0,53015789.0,4.82,15.85,15.11,15.53,15.35,1.18,2.06,221.77,3.24,2612973527.0,2612973527.0,0.0,0.26,-20.08,45.56,688310.SS
858,000599,青岛双星,6.43,2.39,0.15,211051.0,134025014.75,2.87,6.43,6.25,6.28,6.28,1.19,2.58,-15.11,3.99,5251760286.0,5251671070.0,0.0,0.31,15.86,44.82,000599.SZ
861,003018,金富科技,18.05,2.38,0.42,96941.0,173863872.25,3.8,18.19,17.52,17.73,17.63,1.17,9.89,37.67,2.95,4693000000.0,1768519596.0,0.11,-0.11,51.3,101.45,003018.SZ
864,002403,爱仕达,12.52,2.37,0.29,49087.0,61159163.57,3.03,12.6,12.23,12.23,12.23,1.97,1.65,-54.23,2.66,4264795009.0,3720461404.0,-0.08,0.0,-18.75,-11.52,002403.SZ
867,688425,铁建重工,5.19,2.37,0.12,378663.0,194766298.0,3.35,5.22,5.05,5.08,5.07,2.64,0.71,20.68,1.53,27680849430.0,27680849430.0,0.19,0.19,-4.07,20.14,688425.SS
873,002598,山东章鼓,10.88,2.35,0.25,74813.0,80217942.6,4.05,10.91,10.48,10.63,10.63,1.03,2.66,41.1,2.77,3395071773.0,3062107064.0,-0.18,-0.09,-9.63,16.36,002598.SZ
876,002043,兔 宝 宝,14.41,2.34,0.33,61177.0,87627356.45,3.48,14.49,14.0,14.1,14.08,0.77,0.83,14.25,3.72,11956762057.0,10607514490.0,-0.07,-0.07,35.31,27.64,002043.SZ
877,600192,长城电工,9.62,2.34,0.22,190162.0,181557915.0,5.0,9.68,9.21,9.4,9.4,0.86,4.3,-20.1,4.19,4249615760.0,4249615760.0,0.0,0.21,2.89,66.72,600192.SS
880,603861,白云电器,12.66,2.34,0.29,237018.0,297704604.0,5.74,12.92,12.21,12.3,12.37,1.06,4.48,34.55,1.72,6843083910.0,6691904811.0,-0.24,-0.31,20.46,42.89,603861.SS
